2025-03-24 20:55:26,交通出行,上海都畅数字技术有限公司,dom***@metrofastpass.com,陆家嘴-国家会展中心,支出,5.00,花呗,交易成功,2025032422001445901408222615	,20250324205525230072033450608159	,,
2025-03-24 17:14:06,交通出行,上海都畅数字技术有限公司,dom***@metrofastpass.com,国家会展中心-陆家嘴,支出,5.00,花呗,交易成功,2025032422001445901406158938	,20250324171405531023083428814854	,,
2025-03-24 14:41:19,日用百货,a***春,434***@qq.com,【稳中代拍】[贵州、台州、苏州] 凤凰传奇贵州台州苏州代拍台,不计收支,597.54,余额宝&支付宝小荷包(?聚会时刻),交易关闭,2025032422001145901405265815	,T200P4276157077780343545	,,
2025-03-24 09:29:03,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250324020070011520900022556074	,2024050100424002040078000942609620250324090000	,,
2025-03-24 02:20:46,投资理财,招商财富宝A,/,余额宝-2025.03.23-收益发放,不计收支,4.04,余额宝,交易成功,20250324329376685901	,	,,
2025-03-23 09:29:05,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250323020070011520900011340072	,2024050100424002040078000942609620250323090000	,,
2025-03-23 02:15:14,投资理财,招商财富宝A,/,余额宝-2025.03.22-收益发放,不计收支,4.04,余额宝,交易成功,20250323321028843901	,	,,
2025-03-22 09:28:50,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250322020070011520900099285146	,2024050100424002040078000942609620250322090000	,,
2025-03-22 02:17:21,投资理财,招商财富宝A,/,余额宝-2025.03.21-收益发放,不计收支,4.02,余额宝,交易成功,20250322314971170901	,	,,
2025-03-21 20:39:51,日用百货,上海盒马,shh***@163.com,HM 奥莱 45克无纺布购物袋超大号600*400mm （配送）（帕逊专码）等3类商品,支出,0.00,,交易成功,2025032122001445901454803555	,P18M6666031250321025818343545	,,
2025-03-21 15:29:29,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-景顺长城新兴成长混合A-卖出至余额宝,不计收支,1707.39,余额宝,交易成功,20250319001080012404900072600163	,	,,
2025-03-21 12:00:58,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,收益挑战-挑战包卖出111.32(其中天弘增利短债债券C卖出到账金额78.37元+天弘弘择短债债券C卖出到账金额32.95元),不计收支,111.32,余额宝,交易成功,20250321001080070004900061712699	,	,,
2025-03-21 09:29:12,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250321020070011520900088770776	,2024050100424002040078000942609620250321090000	,,
2025-03-21 02:07:34,投资理财,招商财富宝A,/,余额宝-2025.03.20-收益发放,不计收支,4.06,余额宝,交易成功,20250321309056029901	,	,,
2025-03-20 09:29:31,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250320020070011520900079074340	,2024050100424002040078000942609620250320090000	,,
2025-03-20 02:47:25,投资理财,招商财富宝A,/,余额宝-2025.03.19-收益发放,不计收支,4.03,余额宝,交易成功,20250320303302610901	,	,,
2025-03-19 16:50:00,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,收益挑战-挑战包卖出110.87(其中天弘增利短债债券C卖出到账金额78.03元+天弘弘择短债债券C卖出到账金额32.84元),不计收支,110.87,余额宝,交易成功,20250319001080070004900061633200	,	,,
2025-03-19 16:27:40,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-南方阿尔法混合C-卖出至余额宝,不计收支,172.94,余额宝,交易成功,20250318001080012404900071061511	,	,,
2025-03-19 09:29:12,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250319020070011520900068688174	,2024050100424002040078000942609620250319090000	,,
2025-03-19 02:07:17,投资理财,招商财富宝A,/,余额宝-2025.03.18-收益发放,不计收支,3.98,余额宝,交易成功,20250319397823282901	,	,,
2025-03-18 09:29:24,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250318020070011520900058585343	,2024050100424002040078000942609620250318090000	,,
2025-03-18 02:35:17,投资理财,招商财富宝A,/,余额宝-2025.03.17-收益发放,不计收支,4.34,余额宝,交易成功,20250318393958855901	,	,,
2025-03-17 09:30:12,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250317020070011520900049160142	,2024050100424002040078000942609620250317090000	,,
2025-03-17 02:38:50,投资理财,招商财富宝A,/,余额宝-2025.03.16-收益发放,不计收支,3.89,余额宝,交易成功,20250317387342812901	,	,,
2025-03-16 13:52:56,交通出行,滴滴出行,chu***@didichuxing.com,特惠快车-李师傅-03月16日行程,支出,16.53,花呗,交易成功,2025031623001445901433853531	,212_202503163749015901692958	,,
2025-03-16 09:30:38,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250316020070011520900038511263	,2024050100424002040078000942609620250316090000	,,
2025-03-16 02:05:40,投资理财,招商财富宝A,/,余额宝-2025.03.15-收益发放,不计收支,3.89,余额宝,交易成功,20250316385292391901	,	,,
2025-03-15 11:52:04,日用百货,上海盒马,shh***@163.com,HM 奥莱 45克无纺布购物袋超大号600*400mm （配送）（帕逊专码）等3类商品,支出,34.33,花呗,交易成功,2025031522001445901424088848	,P18M6666031250315869314343545	,,
2025-03-15 09:30:29,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250315020070011520900026216938	,2024050100424002040078000942609620250315090000	,,
2025-03-15 02:12:43,投资理财,招商财富宝A,/,余额宝-2025.03.14-收益发放,不计收支,3.87,余额宝,交易成功,20250315379879767901	,	,,
2025-03-14 20:48:52,日用百货,好***x,177******16,上海对酒当歌&middot;地道川菜134代200代金券 可叠加2张,不计收支,134.00,余额宝&支付宝小荷包(?聚会时刻),交易成功,2025031422001145901426126455	,T200P4265241303757343545	,,
2025-03-14 20:47:18,日用百货,t***9,133******45,对酒当歌地道川菜134代200 上海9店可用，,不计收支,134.00,,交易关闭,2025031422001145901425351856	,T200P4265240115507343545	,,
2025-03-14 12:04:48,日用百货,上海帝泰发展有限公司,jia***@superbrandmall.com,上海正大美食广场店内购物,支出,157.70,花呗&碰一下立减,交易成功,2025031422001445901422681710	,3703935927126285004669561111	,,
2025-03-14 09:30:11,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250314020070011520900014708648	,2024050100424002040078000942609620250314090000	,,
2025-03-14 02:52:52,投资理财,招商财富宝A,/,余额宝-2025.03.13-收益发放,不计收支,4.32,余额宝,交易成功,20250314371264374901	,	,,
2025-03-13 09:30:13,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250313020070011520900004772619	,2024050100424002040078000942609620250313090000	,,
2025-03-13 02:23:51,投资理财,招商财富宝A,/,余额宝-2025.03.12-收益发放,不计收支,3.58,余额宝,交易成功,20250313369057929901	,	,,
2025-03-13 00:35:18,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,8.09,账户余额,交易成功,20250313019130101000900054698994	,20250313009130501000900028580521	,,
2025-03-12 21:13:07,转账红包,云账户综合服务平台,/,云账户,收入,8.09,,交易成功,20250312020070011580900001770612	,1039386428330987644	,,
2025-03-12 18:51:05,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,茂掌柜螺蛳粉(虹桥万科店)外卖订单,支出,26.35,花呗,交易成功,2025031222001145901416699526	,13180600725031272282099796052	,,
2025-03-12 18:45:17,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,661.91,,交易成功,20250312300008507645901201900191	,	,,
2025-03-12 18:45:15,转账红包,众安在线财产保险股份有限公司,/,理赔款+转账,收入,661.91,,交易成功,20250312020070011560900000294985	,25031205763011	,,
2025-03-12 09:30:22,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250312020070011520900095275516	,2024050100424002040078000942609620250312090000	,,
2025-03-12 02:33:37,投资理财,招商财富宝A,/,余额宝-2025.03.11-收益发放,不计收支,4.32,余额宝,交易成功,20250312361255848901	,	,,
2025-03-11 19:03:33,日用百货,l***2,186******02,高教现货！成人英语教材，非英语专业用。第三版《英语4》和第二,不计收支,17.82,支付宝小荷包(?聚会时刻)&红包,交易成功,2025031122001145901408516216	,T200P4261623516330343545	,,
2025-03-11 09:30:34,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250311020070011520900085589667	,2024050100424002040078000942609620250311090000	,,
2025-03-11 02:59:21,投资理财,招商财富宝A,/,余额宝-2025.03.10-收益发放,不计收支,3.93,余额宝,交易成功,20250311358235287901	,	,,
2025-03-10 09:31:31,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250310020070011520900075665924	,2024050100424002040078000942609620250310090000	,,
2025-03-10 02:25:31,投资理财,招商财富宝A,/,余额宝-2025.03.09-收益发放,不计收支,4.03,余额宝,交易成功,20250310350963495901	,	,,
2025-03-09 22:12:18,日用百货,叶***君,188******95,管理经济学,不计收支,18.00,支付宝小荷包(?聚会时刻),交易成功,2025030922001145901401987908	,T200P4259795079966343545	,,
2025-03-09 20:44:36,其他,淘宝闪购,ele***@service.aliyun.com,欧品市集GourmetShoppe,支出,25.27,花呗,交易成功,2025030922001145901400833852	,13200600725030911141929796052	,,
2025-03-09 09:31:13,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250309020070011520900064242219	,2024050100424002040078000942609620250309090000	,,
2025-03-09 09:07:16,信用借还,花呗,/,花呗自动还款-2025年03月账单,不计收支,333.99,余额宝,还款成功,2025030929020999900164946222	,	,,
2025-03-09 02:15:47,投资理财,招商财富宝A,/,余额宝-2025.03.08-收益发放,不计收支,4.04,余额宝,交易成功,20250309343343558901	,	,,
2025-03-09 01:02:44,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,185.50,账户余额,交易成功,20250309019130101000900050616417	,20250309009130501000900024945313	,,
2025-03-08 20:49:04,餐饮美食,上海盒马,shh***@163.com,鲜鸡蛋30枚 1.6kg等3类商品,支出,0.00,,交易成功,2025030823001445901455605785	,P18M6666031250308701095343545	,,
2025-03-08 20:25:35,日用百货,大润发华漕店,sad***@mail.rt-mart.com.cn,订单号支付,支出,51.89,花呗&花呗立减,交易成功,2025030823001445901455676597	,810722161741436726001	,,
2025-03-08 18:50:47,商业服务,杭州闲鱼信息技术有限公司,xys***@service.aliyun.com,分账-基础软件服务费(2479470603207786889)扣款,支出,1.12,,交易成功,2025030810032004450200661356	,	,,
2025-03-08 09:32:00,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250308020070011520900049920407	,2024050100424002040078000942609620250308090000	,,
2025-03-08 02:15:37,投资理财,招商财富宝A,/,余额宝-2025.03.07-收益发放,不计收支,4.23,余额宝,交易成功,20250308337453875901	,	,,
2025-03-07 09:32:14,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250307020070011520900038050864	,2024050100424002040078000942609620250307090000	,,
2025-03-07 02:10:14,投资理财,招商财富宝A,/,余额宝-2025.03.06-收益发放,不计收支,3.98,余额宝,交易成功,20250307331684083901	,	,,
2025-03-06 09:31:16,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250306020070011520900026244948	,2024050100424002040078000942609620250306090000	,,
2025-03-06 02:18:12,投资理财,招商财富宝A,/,余额宝-2025.03.05-收益发放,不计收支,3.69,余额宝,交易成功,20250306326052440901	,	,,
2025-03-05 19:11:53,其他,淘宝闪购,pin***@service.alibaba.com,超级吃货卡,支出,0.90,宁波银行信用卡(4573),交易成功,2025030523001145901443743213	,13190600725030579751971796052	,,
2025-03-05 19:11:53,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,甄选老北京烤鸭虹桥店外卖订单,支出,30.24,宁波银行信用卡(4573)&优惠,交易成功,2025030523001145901444053412	,13190600725030579751970796052	,,
2025-03-05 09:31:21,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250305020070011520900015458426	,2024050100424002040078000942609620250305090000	,,
2025-03-05 02:07:50,投资理财,招商财富宝A,/,余额宝-2025.03.04-收益发放,不计收支,3.89,余额宝,交易成功,20250305320850220901	,	,,
2025-03-04 12:40:09,交通出行,滴滴出行,chu***@didichuxing.com,特惠快车-韦师傅-03月04日行程,支出,18.30,花呗&花呗立减,交易成功,2025030423001445901440589792	,212_202503048279625001528832	,,
2025-03-04 09:31:22,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250304020070011520900004662558	,2024050100424002040078000942609620250304090000	,,
2025-03-04 02:08:44,投资理财,招商财富宝A,/,余额宝-2025.03.03-收益发放,不计收支,3.91,余额宝,交易成功,20250304318854671901	,	,,
2025-03-03 09:32:12,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250303020070011520900094636311	,2024050100424002040078000942609620250303090000	,,
2025-03-03 02:09:55,投资理财,招商财富宝A,/,余额宝-2025.03.02-收益发放,不计收支,4.44,余额宝,交易成功,20250303310008958901	,	,,
2025-03-02 09:32:12,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250302020070011520900083956003	,2024050100424002040078000942609620250302090000	,,
2025-03-02 02:08:01,投资理财,招商财富宝A,/,余额宝-2025.03.01-收益发放,不计收支,4.44,余额宝,交易成功,20250302304424465901	,	,,
2025-03-02 01:17:53,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,186.36,账户余额,交易成功,20250302019130101000900043983892	,20250302009130501000900016129209	,,
2025-03-01 22:35:34,退款,哈啰出行,zij***@hellobike.com,退款-哈啰单车骑行,不计收支,1.00,花呗,退款成功,2025030122001445901429551215_CPR250301223529014224519172D	,CPR250301223249641224519172R	,,
2025-03-01 22:32:57,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车骑行,支出,1.00,花呗,交易关闭,2025030122001445901429551215	,CPR250301223249641224519172R	,,
2025-03-01 19:41:25,商业服务,杭州闲鱼信息技术有限公司,xys***@service.aliyun.com,分账-基础软件服务费(4249324981592675617)扣款,支出,1.12,,交易成功,2025030110032004630203668191	,	,,
